130;Qualifier;Textual description of special constraints or conditions for the approval.
131;RequestingApproval;"<EPM-HTML>
The actor that is acting in the role specified at <em>IfcOrganization</em> or individually at <em>IfcPerson</em> and requesting an approval.
<blockquote>
  <p>
    <span style=""font-size:smaller;color:red"">
IFC2x4 CHANGE&nbsp; New attribute for approval request replacing IfcApprovalActorRelationship (being deleted).
    </span>
  </p>
</blockquote>
</EPM-HTML>"
132;GivingApproval;"<EPM-HTML>
The actor that is acting in the role specified at <em>IfcOrganization</em> or individually at <em>IfcPerson</em> and giving an approval.
<blockquote>
  <p>
    <span style=""font-size:smaller;color:red"">
IFC2x4 CHANGE&nbsp; New attribute for approval provision replacing IfcApprovalActorRelationship (being deleted).
    </span>
  </p>
</blockquote>
</EPM-HTML>"
133;HasExternalReferences;"<EPM-HTML>
Reference to external references, e.g. library, classification, or document information, that are associated to the Approval.
<blockquote>
  <small>
    <font color=""#ff0000"">
IFC2x4 CHANGE New inverse attribute.
    </font>
  </small>
</blockquote>
</EPM-HTML>"
134;ApprovedObjects;Reference to the <i>IfcRelAssociatesApproval</i> instances associating this approval to objects (subtypes of <i>IfcRoot</i>
135;ApprovedResources;The set of relationships by which resource objects that are are approved by this approval are known.
136;IsRelatedWith;The set of relationships by which this approval is related to others.
137;Relates;The set of relationships by which other approvals are related to this one.
140;RelatingApproval;The approval that other approval is related to.
141;RelatedApprovals;"The approvals that are related to another (relating) approval.<blockquote><small><font color=""#FF0000"">IFC2x Edition 4 CHANGE The cardinality of this attribute has been changed to SET.</font></small></blockquote>"
143;RelatedResourceObjects;"<EPM-HTML>
Resource objects that are approved.
</EPM-HTML>"
144;RelatingApproval;The approval for the resource objects selected.
147;LifeCyclePhase;Describes the applicable building life-cycle phase. Typical values should be DESIGNDEVELOPMENT, SCHEMATICDEVELOPMENT, CONSTRUCTIONDOCUMENT, CONSTRUCTION, ASBUILT, COMMISSIONING, OPERATION, etc.
148;PredefinedType;"<EPM-HTML>
Predefined generic type for a performace history that is specified in an enumeration.
<blockquote> 
  <small><font color=""#ff0000"">IFC2x4 CHANGE  The attribute has been added at the end of the entity definition.</font>
  </small>
</blockquote>
</EPM-HTML>"
153;RelatingApproval;Reference to approval that is being applied using this relationship.
155;Intent;The intent of the constraint usage with regard to its related IfcConstraint and IfcObjects, IfcPropertyDefinitions or IfcRelationships. Typical values can be e.g. RATIONALE or EXPECTED PERFORMANCE.
156;RelatingConstraint;Reference to constraint that is being applied using this relationship.
158;ApplicableDates;"<EPM-HTML>Defines an ordered list of the dates for which the time-series data are applicable. For example, the definition of all public holiday dates for a given year (as a list of <i>IfcDate</i>) allows the formulation of a ""holiday"" occupancy schedule from overall occupancy data.

<blockquote> <font color=""#FF0000"" SIZE=""-1"">IFC2x2 Addendum 1 CHANGE: The attribute has been changed to be optional </font></blockquote>

<blockquote><small><font color=""#FF0000"">Note IFC2x Edition 4 CHANGE: New underlying type <i>IfcDate</i> using ISO 8601 representation.</font></small></blockquote>

</EPM-HTML>"
159;TimeSeriesScheduleType;Defines the type of schedule, such as DAILY, WEEKLY, MONTHLY or ANNUALLY.
160;TimeSeries;The time series is used to represent the values at discrete points in time that define the schedule. For example, a 24-hour occupancy schedule would be a regular time series with a start time at midnight, end time at (the following) midnight, and with 24 values indicating the occupancy load for each hour of the 24-hour period.
163;PredefinedType;Subtype of pile.
175;PredefinedType;Subtype of footing.
186;PredefinedType;Indicates the kind of surface feature.
195;PredefinedType;Qualifies the feature regarding its shape and configuration relative to the voided element.
207;PredefinedType;"<EPM-HTML>

The generic type of the footing.

<blockquote><font color=""#0000ff"" size=""-1"">IFC 2x4 change:&nbsp; Attribute made optional.  Type information can be provided by <i>IfcRelDefinesByType</i> and <i>IfcFootingType</i>.</font></blockquote>

</EPM-HTML>"
211;PredefinedType;"<EPM-HTML>

The predefined generic type of the pile according to function.

<blockquote><font color=""#0000ff"" size=""-1"">IFC 2x4 change:&nbsp; Attribute made optional.  Type information can be provided by <i>IfcRelDefinesByType</i> and <i>IfcPileType</i>.</font></blockquote>

</EPM-HTML>"
212;ConstructionType;"<EPM-HTML>

General designator for how the pile is constructed.

<blockquote><font color=""#0000ff"" size=""-1"">IFC 2x4 change:&nbsp; Material profile association capability by means of <i>IfcRelAssociatesMaterial</i> has been added.  The attribute <i>ConstructionType</i> should not be used whenever its information can be provided by a material profile set, either associated with the <i>IfcPile</i> object or, if present, with a corresponding instance of <i>IfcPileType</i>.</font></blockquote>

</EPM-HTML>"
225;PredefinedType;Subtype of reinforcement element.
226;BendingShapeCode;"<EPM-HTML>
Shape code per a standard like ACI 315, ISO 3766, or a similar standard.  It is presumed that a single standard for defining the bar bending is used throughout the project and that this standard is referenced from the <i>IfcProject</i> object through the <i>IfcDocumentReference</i> mechanism.
</EPM-HTML>"
227;BendingParameters;Bending shape parameters.  Their meaning is defined by the bending shape code and the respective standard.
233;PredefinedType;Subtype of reinforcement element.
234;Role;The role, purpose or usage of the reinforcement, i.e. the kind of loads and stresses it is intended to carry.  Standard values are 'Main', 'Shear', 'Ligature', 'Stud', 'Punching', 'Edge', 'Ring'.
238;PredefinedType;The predefined type is always BAR.
250;PredefinedType;The predefined type is always MESH.
253;NominalDiameter;The nominal diameter defining the cross-section size of the reinforcing bar.
254;CrossSectionArea;The effective cross-section area of the reinforcing bar.
255;BarLength;"The total length of the reinforcing bar. The total length of bended bars are calculated according to local standards with corrections for the bends."
256;BarSurface;"Indicator for whether the bar surface is plain or textured."
257;PredefinedType;The predefined type is always BAR.
259;MeshLength;The overall length of the mesh measured in its longitudinal direction.
260;MeshWidth;The overall width of the mesh measured in its transversal direction.
261;LongitudinalBarNominalDiameter;The nominal diameter denoting the cross-section size of the longitudinal bars.
262;TransverseBarNominalDiameter;The nominal diameter denoting the cross-section size of the transverse bars.
263;LongitudinalBarCrossSectionArea;The effective cross-section area of the longitudinal bars of the mesh.
264;TransverseBarCrossSectionArea;The effective cross-section area of the transverse bars of the mesh.
265;LongitudinalBarSpacing;"The spacing between the longitudinal bars.  Note: an even distribution of bars is presumed; other cases are handled by classification or property sets."
266;TransverseBarSpacing;"The spacing between the transverse bars.  Note: an even distribution of bars is presumed; other cases are handled by classification or property sets."
267;PredefinedType;The predefined type is always MESH.
272;DefinitionType;Descriptive type name applied to reinforcement definition properties.
273;ReinforcementSectionDefinitions;The list of section reinforcement properties attached to the reinforcement definition properties.
285;Name;"<EPM-HTML>
The string by which the pre defined item is identified. Allowable values for the string are declared at the level of subtypes.
</EPM-HTML>"
293;FontFamily;"<EPM-HTML>
The value is a prioritized list of font family names and/or generic family names. The first list entry has the highest priority, if this font fails, the next list item shall be used. The last list item should (if possible) be a generic family.<br>
</EPM-HTML>"
294;FontStyle;"<EPM-HTML>
The font style property selects between normal (sometimes referred to as ""roman"" or ""upright""), italic and oblique faces within a font family.<br>
</EPM-HTML>"
295;FontVariant;"<EPM-HTML>
The font variant property selects between normal and small-caps.
  <blockquote> <small>NOTE&nbsp; It has been introduced for later compliance to full CSS1 support.</small></blockquote>
</EPM-HTML>"
296;FontWeight;"<EPM-HTML>
The font weight property selects the weight of the font.
  <blockquote> <small>NOTE&nbsp; Values other then 'normal' and 'bold' have been introduced for later compliance to full CSS1 support.</small></blockquote>
</EPM-HTML>"
297;FontSize;"<EPM-HTML>
The font size provides the size or height of the text font.
  <blockquote> <small>NOTE&nbsp; The following values are allowed, <<i>IfcLengthMeasure<i>, with positive values, the length unit is globally defined at <i>IfcUnitAssignment</i>.</small></blockquote>
</EPM-HTML>"
309;Name;"<EPM-HTML>
Optional name given to a particular colour specification in addition to the colour components (like the RGB values).
<blockquote><small>
  NOTE&nbsp; Examples are the names of a industry colour classification, such as RAL.<br>
<font color=""#FF0000"">IFC2x Edition 3 CHANGE&nbsp; Attribute added.
</font></small></blockquote>
</EPM-HTML>"
311;Red;"<EPM-HTML>
The intensity of the red colour component.
<blockquote><small>
NOTE&nbsp; The colour component value is given within the range of 0..1, and not within the range of 0..255 as otherwise usual.
</small></blockquote>
</EPM-HTML>"
312;Green;"<EPM-HTML>
The intensity of the green colour component.
<blockquote><small>
NOTE&nbsp; The colour component value is given within the range of 0..1, and not within the range of 0..255 as otherwise usual.
</small></blockquote>
</EPM-HTML>"
313;Blue;"<EPM-HTML>
The intensity of the blue colour component.
<blockquote><small>
NOTE&nbsp; The colour component value is given within the range of 0..1, and not within the range of 0..255 as otherwise usual.
</small></blockquote>
</EPM-HTML>"
316;SizeInX;"<EPM-HTML>
The extent in the direction of the x-axis.
</EPM-HTML>"
317;SizeInY;"<EPM-HTML>
The extent in the direction of the y-axis.
</EPM-HTML>"
319;Placement;"<EPM-HTML>
The <i>IfcAxis2Placement</i> positions a local coordinate system for the definition of the rectangle. The origin of this local coordinate system serves as the lower left corner of the rectangular box.
  <blockquote> <small>NOTE&nbsp; In case of a 3D placement by <i>IfcAxisPlacement3D the <i>IfcPlanarBox</i> is defined within the xy plane of the definition coordinate system.</small></blockquote>
</EPM-HTML>"
325;DependingProperty;"<EPM-HTML>
The property on which the relationship depends.
</EPM-HTML>"
326;DependantProperty;"<EPM-HTML>
The dependant property.
</EPM-HTML>"
327;Expression;Expression that further describes the nature of the dependency relation.
332;Name;"<EPM-HTML>
Name for this property. This label is the significant name string that defines the semantic meaning for the property.
</EPM-HTML>"
333;Description;"<EPM-HTML>
Informative text to explain the property.
</EPM-HTML>"
334;PartOfPset;"<EPM-HTML>
Reference to the <i>IfcPropertySet</i> by which the <i>IfcProperty</i> is referenced.
<blockquote>
  <small>
    <font color=""#ff0000"">
IFC2x4 CHANGE&nbsp; New inverse attribute to navigate from <i>IfcProperty</i> to <i>IfcPropertySet</i> with upward compatibility for file based exchange.
    </font>
  </small>
</blockquote>
</EPM-HTML>"
335;HasExternalReferences;"<EPM-HTML>
Reference to an external reference, e.g. library, classification, or document information, that is associated to the property.
<blockquote>
  <small>
    <font color=""#ff0000"">
IFC2x4 CHANGE New inverse attribute.
    </font>
  </small>
</blockquote>
</EPM-HTML>"
336;PropertyForDependance;The property on whose value that of another property depends.
337;PropertyDependsOn;The relating property on which the value of the property depends.
338;PartOfComplex;"<EPM-HTML>
Reference to the <i>IfcComplexProperty</i> in which the <i>IfcProperty</i> is contained.
<blockquote><small><font color=""#ff0000"">
IFC2x4 CHANGE&nbsp; The cardinality has changed to 0..n to allow reuse of instances of <i>IfcProperty</i> in several <i>IfcComplexProperty</i> with upward compatibility for file based exchange.
</font></small></blockquote>
</EPM-HTML>"
340;UsageName;"<EPM-HTML>Usage description of the <I>IfcComplexProperty</I> within the property set which references the <I>IfcComplexProperty</I>.
<BLOCKQUOTE> <FONT SIZE=""-1"">NOTE: Consider a complex property for glazing properties. The <I>Name</I> attribute of the <I>IfcComplexProperty</I> could be <I>Pset_GlazingProperties</I>, and the UsageName attribute could be <I>OuterGlazingPane</I>.</FONT></BLOCKQUOTE>
</EPM-HTML>"
341;HasProperties;"<EPM-HTML>
Set of properties that can be used within this complex property (may include other complex properties).
</EPM-HTML>"
352;NominalValue;"<EPM-HTML>
Value and measure type of this property. 
<blockquote><small>
NOTE&nbsp; By virtue of the defined data type, that is selected from the SELECT <i>IfcValue</i>, the appropriate unit can be found within the <i>IfcUnitAssignment</i>, defined for the project if no value for the unit attribute is given.<br>
<font color=""#ff0000"">
IFC2x3 CHANGE&nbsp; The attribute has been made optional with upward compatibility for file based exchange.
</font>
</small></blockquote>
</EPM-HTML>"
353;Unit;Unit for the nominal value, if not given, the default value for the measure type (given by the TYPE of nominal value) is used as defined by the global unit assignment at IfcProject.
355;EnumerationValues;"<EPM-HTML>
Enumeration values, which shall be listed in the referenced <i>IfcPropertyEnumeration</i>, if such a reference is provided.
<blockquote>
  <small><font color=""#ff0000"">
IFC2x4 CHANGE&nbsp; The attribute has been made optional with upward compatibility for file based exchange.
  </font></small>
</blockquote>
</EPM-HTML>"
356;EnumerationReference;Enumeration from which a enumeration value has been selected. The referenced enumeration also establishes the unit of the enumeration value.
359;Name;Name of this enumeration.
360;EnumerationValues;List of values that form the enumeration.
361;Unit;Unit for the enumerator values, if not given, the default value for the measure type (given by the TYPE of nominal value) is used as defined by the global unit assignment at IfcProject.
366;UpperBoundValue;"<EPM-HTML>
Upper bound value for the interval defining the property value. If the value is not given, it indicates an open bound (all values to be greater than or equal to <i>LowerBoundValue</i>).
</EPM-HTML>"
367;LowerBoundValue;"<EPM-HTML>
Lower bound value for the interval defining the property value. If the value is not given, it indicates an open bound (all values to be lower than or equal to <i>UpperBoundValue</i>).
</EPM-HTML>"
368;Unit;"<EPM-HTML>
Unit for the upper and lower bound values, if not given, the default value for the measure type is used as defined by the global unit assignment at <i>IfcProject.UnitInContext</i>. The applicable unit is then selected by the underlying TYPE of the <i>UpperBoundValue</i>, <i>LowerBoundValue</i>, and <i>SetPointValue</i>)
</EPM-HTML>"
369;SetPointValue;"<EPM-HTML>
Set point value as typically used for operational value setting.
<blockquote>
  <small><font color=""#ff0000"">
IFC2x4 CHANGE&nbsp; The attribute has been added at the end of the attribute list.
  </font></small>
</blockquote>
</EPM-HTML>"
374;DefiningValues;"<EPM-HTML>
List of defining values, which determine the defined values. This list shall have unique values only.
<blockquote>
  <small><font color=""#ff0000"">
IFC2x4 CHANGE&nbsp; The attribute has been made optional with upward compatibility for file based exchange.
  </font></small>
</blockquote>
</EPM-HTML>"
375;DefinedValues;"<EPM-HTML>
Defined values which are applicable for the scope as defined by the defining values.
<blockquote>
  <small><font color=""#ff0000"">
IFC2x4 CHANGE&nbsp; The attribute has been made optional with upward compatibility for file based exchange.
  </font></small>
</blockquote>
</EPM-HTML>"
376;Expression;Expression for the derivation of defined values from the defining values, the expression is given for information only, i.e. no automatic processing can be expected from the expression.
377;DefiningUnit;Unit for the defining values, if not given, the default value for the measure type (given by the TYPE of the defining values) is used as defined by the global unit assignment at IfcProject.
378;DefinedUnit;Unit for the defined values, if not given, the default value for the measure type (given by the TYPE of the defined values) is used as defined by the global unit assignment at IfcProject.
379;CurveInterpolation;"<EPM-HTML>
Interpolation of the curve between two defining and defined values that are provided. if not provided a linear interpolation is assumed.
<blockquote>
  <small><font color=""#ff0000"">
IFC2x4 CHANGE&nbsp; The attribute has been added at the end of the attribute list.
  </font></small>
</blockquote>
</EPM-HTML>"
389;UsageName;Description of the use of the referenced value within the property.
390;PropertyReference;"<EPM-HTML>
Reference to another property entity through one of the select types in the <i>IfcObjectReferenceSelect</i>.
<blockquote>
  <small><font color=""#ff0000"">
IFC2x4 CHANGE&nbsp; The attribute has been made optional with upward compatibility for file based exchange.
  </font></small>
</blockquote>
</EPM-HTML>"
401;ListValues;"<EPM-HTML>
List of property values.
<blockquote>
  <small><font color=""#ff0000"">
IFC2x4 CHANGE&nbsp; The attribute has been made optional with upward compatibility for file based exchange.
  </font></small>
</blockquote>
</EPM-HTML>"
402;Unit;Unit for the list values, if not given, the default value for the measure type (given by the TYPE of nominal value) is used as defined by the global unit assignment at IfcProject.
409;Name;Name of the element quantity or measure. The name attribute has to be made recognizable by further agreements.
410;Description;Further explanation that might be given to the quantity.
411;HasExternalReferences;"<EPM-HTML>
Reference to an external reference, e.g. library, classification, or document information, that is associated to the quantity.
<blockquote>
  <small>
    <font color=""#ff0000"">
IFC2x4 CHANGE New inverse attribute.
    </font>
  </small>
</blockquote>
</EPM-HTML>"
412;PartOfComplex;Reference to a physical complex quantity in which the physical quantity may be contained.
420;Unit;Optional assignment of a unit. If no unit is given, then the global unit assignment, as established at the IfcProject, applies to the quantity measures.
422;LengthValue;Length measure value of this quantity.
423;Formula;"<EPM-HTML>
A formula by which the quantity has been calculated. It can be assigned in addition to the actual value of the quantity. Formulas could be mathematic calculations (like width x height), database links, or a combination. The formula is for informational purposes only.
<blockquote>
<small><font color=""ff0000"">IFC2x4 CHANGE  Attribute added to the end of the attribute list.
</font></small>
</blockquote>
</EPM-HTML>"
427;AreaValue;Area measure value of this quantity.
428;Formula;"<EPM-HTML>
A formula by which the quantity has been calculated. It can be assigned in addition to the actual value of the quantity. Formulas could be mathematic calculations (like width x height), database links, or a combination. The formula is for informational purposes only.
<blockquote>
<small><font color=""ff0000"">IFC2x4 CHANGE  Attribute added to the end of the attribute list.
</font></small>
</blockquote>
</EPM-HTML>"
432;VolumeValue;Volume measure value of this quantity.
433;Formula;"<EPM-HTML>
A formula by which the quantity has been calculated. It can be assigned in addition to the actual value of the quantity. Formulas could be mathematic calculations (like width x height), database links, or a combination. The formula is for informational purposes only.
<blockquote>
<small><font color=""ff0000"">IFC2x4 CHANGE  Attribute added to the end of the attribute list.
</font></small>
</blockquote>
</EPM-HTML>"
437;CountValue;Count measure value of this quantity.
438;Formula;"<EPM-HTML>
A formula by which the quantity has been calculated. It can be assigned in addition to the actual value of the quantity. Formulas could be mathematic calculations (like width x height), database links, or a combination. The formula is for informational purposes only.
<blockquote>
<small><font color=""ff0000"">IFC2x4 CHANGE  Attribute added to the end of the attribute list.
</font></small>
</blockquote>
</EPM-HTML>"
441;WeightValue;Mass measure value of this quantity.
442;Formula;"<EPM-HTML>
A formula by which the quantity has been calculated. It can be assigned in addition to the actual value of the quantity. Formulas could be mathematic calculations (like width x height), database links, or a combination. The formula is for informational purposes only.
<blockquote>
<small><font color=""ff0000"">IFC2x4 CHANGE  Attribute added to the end of the attribute list.
</font></small>
</blockquote>
</EPM-HTML>"
446;TimeValue;Time measure value of this quantity.
447;Formula;"<EPM-HTML>
A formula by which the quantity has been calculated. It can be assigned in addition to the actual value of the quantity. Formulas could be mathematic calculations (like width x height), database links, or a combination. The formula is for informational purposes only.
<blockquote>
<small><font color=""ff0000"">IFC2x4 CHANGE  Attribute added to the end of the attribute list.
</font></small>
</blockquote>
</EPM-HTML>"
451;HasQuantities;Set of physical quantities that are grouped by this complex physical quantity according to a given discrimination.
452;Discrimination;Identification of the discrimination by which this physical complex property is distinguished. Examples of discriminations are 'layer', 'steel bar diameter', etc.
453;Quality;Additional indication of a quality of the quantities that are grouped under this physical complex quantity.
454;Usage;Additional indication of a usage type of the quantities that are grouped under this physical complex quantity.
463;ServicesBuildings;"<EPM-HTML>Reference to the <strike>building</strike> spatial structure via the objectified relationship <i>IfcRelServicesBuildings</i>, which is serviced by the system.
</EPM-HTML>"
465;LongName;"<EPM-HTML>
Long name for a zone, used for informal purposes. It should be used, if available, in conjunction with the inherited <i>Name</i> attribute.
<blockquote>
  <small>NOTE  In many scenarios the <i>Name</i> attribute refers to the short name or number of a zone, and the <i>LongName</i> refers to the full name.
  </small>
</br>
  <small>
    <font color=""#ff0000"">IFC2x4 CHANGE The attribute has been added at the end of the entity definition.</font>
  </small>
</blockquote>
</EPM-HTML>"
470;ConnectionGeometry;"<EPM-HTML>
The geometric shape representation of the connection geometry that is provided in the object coordinate system of the <i>RelatingElement</i> (mandatory) and in the object coordinate system of the <i>RelatedElement</i> (optionally).
</EPM-HTML>"
471;RelatingElement;"<EPM-HTML>
Reference to a subtype of <i>IfcElement</i> that is connected by the connection relationship in the role of <i>RelatingElement</i>.
</EPM-HTML>"
472;RelatedElement;"<EPM-HTML>
Reference to a subtype of <i>IfcElement</i> that is connected by the connection relationship in the role of <i>RelatedElement</i>.
</EPM-HTML>"
477;RelatingSpace;Reference to one spaces that is delimited by this boundary.
478;RelatedBuildingElement;"<EPM-HTML>
Reference to <strike>Building</strike> Element, that defines the Space Boundaries.
<blockquote>
  <small>
    <font color=""#ff0000"">
IFC2x PLATFORM CHANGE&nbsp; The data type has been changed from <i>IfcBuildingElement</i> to <i>IfcElement</i> with upward compatibility for file based exchange.
    </font>
  </small>
  <small>
    <font color=""#ff0000"">
IFC2x4 CHANGE&nbsp; The attribute has been changed to be mandatory.
    </font>
  </small>
</blockquote>
</EPM-HTML>"
479;ConnectionGeometry;"<EPM-HTML>
Physical representation of the space boundary. Provided as a <u>curve or</u> surface given within the LCS of the space.
<blockquote><small><font color=""#ff0000"">
IFC2x PLATFORM CHANGE&nbsp; The data type has been changed from <i>IfcConnectionSurfaceGeometry</i> to <i>IfcConnectionGeometry</i> with upward compatibility for file based exchange.
</font></small></blockquote>
</EPM-HTML>"
480;PhysicalOrVirtualBoundary;"Defines, whether the Space Boundary is physical (Physical) or virtual (Virtual)."
481;InternalOrExternalBoundary;"Defines, whether the Space Boundary is internal (Internal), or external, i.e. adjacent to open space (that can be an partially enclosed space, such as terrace (External)."
484;ParentBoundary;"<EPM-HTML>
Reference to the host, or parent, space boundary within which this inner boundary is defined.
</EPM-HTML>"
485;InnerBoundaries;"<EPM-HTML>
Reference to the inner boundaries of the space boundary. Inner boundaries are defined by the space boundaries of openings, doors and windows.
</EPM-HTML>"
487;ParentBoundary;"<EPM-HTML>
Reference to the host, or parent, space boundary within which this inner boundary is defined.
</EPM-HTML>"
488;CorrespondingBoundary;"<EPM-HTML>
Reference to the other space boundary of the pair of two space boundaries on either side of a space separating thermal boundary element.
</EPM-HTML>"
489;Corresponds;"<EPM-HTML>
Reference to the other space boundary of the pair of two space boundaries on either side of a space separating thermal boundary element.
</EPM-HTML>"
490;InnerBoundaries;"<EPM-HTML>
Reference to the inner boundaries of the space boundary. Inner boundaries are defined by the space boundaries of openings, doors and windows.
</EPM-HTML>"
495;PredefinedType;"<EPM-HTML>
Predefined generic types for a space that are specified in an enumeration. There might be property sets defined specifically for each predefined type.

<blockquote>
  <small>
Previous use, prior to IFC2x4, had been to indicates whether the <i>IfcSpace</i> is an interior space by value INTERNAL, or an exterior space by value EXTERNAL. This use is now deprecated, the property 'IsExternal' at 'Pset_SpaceCommon' should be used instead. 
  </small>
</blockquote>

<blockquote>
  <small>
    <font color=""#ff0000"">
IFC2x4 CHANGE&nbsp; The attribute has been renamed from <i>ExteriorOrInteriorSpace</i> with upward compatibility for file based exchange.
    </font>
  </small>
</blockquote>
</EPM-HTML>"
496;ElevationWithFlooring;"Level of flooring of this space; the average shall be taken, if the space ground surface is sloping or if there are level differences within this space."
497;HasCoverings;"<EPM-HTML>
Reference to <i>IfcCovering</i> by virtue of the objectified relationship <i>IfcRelCoversSpaces</i>. It defines the concept of a space having coverings assigned. Those coverings may represent different flooring, or tiling areas.

<blockquote><small>

NOTE&nbsp; Coverings are often managed by the space, and not by the building element, which they cover.<br>

<font color=""#ff0000"">IFC2x Edition3 CHANGE&nbsp; New inverse relationship. Upward compatibility for file based exchange is guaranteed.</font>

</small></blockquote>

</EPM-HTML>"
